AGI code	Annotation
AT4G24610	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 12 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G65440.1); Has 766 Blast hits to 214 proteins in 55 species: Archae - 0; Bacteria - 9; Metazoa - 85; Fungi - 75; Plants - 51; Viruses - 0; Other Eukaryotes - 546 (source: NCBI BLink).
AT4G25980	"cationic peroxidase, putative; FUNCTIONS IN: peroxidase activity; INVOLVED IN: response to oxidative stress; LOCATED IN: endomembrane system; EXPRESSED IN: shoot apex, embryo, seed; EXPRESSED DURING: D bilateral stage, E expanded cotyledon stage; CONTAINS InterPro DOMAIN/s: Haem peroxidase (InterPro:IPR010255), Plant peroxidase (InterPro:IPR000823), Haem peroxidase, plant/fungal/bacterial (InterPro:IPR002016); BEST Arabidopsis thaliana protein match is: peroxidase, putative (TAIR:AT1G77100.1); Has 2824 Blast hits to 2812 proteins in 192 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 61; Plants - 2740; Viruses - 0; Other Eukaryotes - 21 (source: NCBI BLink)."
AT4G27710	member of CYP709B
AT4G28740	FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: LPA1 (LOW PSII ACCUMULATION1); binding (TAIR:AT1G02910.1); Has 65 Blast hits to 65 proteins in 19 species: Archae - 0; Bacteria - 17; Metazoa - 0; Fungi - 0; Plants - 46; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).
AT4G31500	Cyt P450; encodes an oxime-metabolizing enzyme in the biosynthetic pathway of glucosinolates.  Is required for phytochrome signal transduction in red light.   Mutation confers auxin overproduction.
AT4G31940	member of CYP82C
AT4G31950	member of CYP82C
AT4G31970	member of CYP82C
AT4G32170	member of CYP96A
AT4G32210	"binds 2 haem b molecules; Encodes one of the membrane anchor subunits of the mitochondrial respiratory complex II. The protein is encoded by the nuclear genome but is imported into the mitochondrion. There are two genes that encode this protein, the other is SDH3-1."
AT4G32320	"Encodes a cytosolic ascorbate peroxidase APX6.  Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells.  Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms."
AT4G32700	"Encodes a homolog of Drosophila MUS308 and mammalian DNA polymerase, which prevent spontaneous or DNA damage-induced production of DNA double strand breaks. Two conserved functional domains: an N-terminal superfamily II DNA/RNA helicase domain and a C-terminal prokaryotic-type DNA polymerase I domain. Required for regulated cell division and differentiation in meristems. Mutant plants show morphological defects, such as short roots, serrated leaves, and fasciation, as well as defective patterns of cell division and differentiation in the meristem. Mutant plants had 2.5 to 4.5-fold higher expression of ATGR1, ATBRCA1 and RAD51 genes."
AT4G33100	FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Mitochondrial distribution and morphology family 35/apoptosis (InterPro:IPR007918); Has 160 Blast hits to 160 proteins in 70 species: Archae - 0; Bacteria - 0; Metazoa - 95; Fungi - 46; Plants - 13; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink).
AT4G34100	"RING Zn finger; protein binding / zinc ion binding; FUNCTIONS IN: protein binding, zinc ion binding; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Zinc finger, RING/FYVE/PHD-type (InterPro:IPR013083), Zinc finger, RING-CH-type (InterPro:IPR011016); BEST Arabidopsis thaliana protein match is: zinc ion binding (TAIR:AT4G32670.1); Has 1572 Blast hits to 1390 proteins in 165 species: Archae - 0; Bacteria - 0; Metazoa - 796; Fungi - 185; Plants - 291; Viruses - 39; Other Eukaryotes - 261 (source: NCBI BLink)."
AT4G35000	"Encodes a microsomal ascorbate peroxidase APX3.  Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells.  Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms.  The APX3 protein interacts with AKR2 (ankyrin-containing protein that interacts with AFT1) and AFT1, a 14-3-3 protein."
AT4G35090	"Encodes a peroxisomal catalase, highly expressed in bolts and leaves.  mRNA expression patterns show circadian regulation with mRNA levels being high in the subjective early morning. Loss of function mutations have increased H2O2 levels and increased H2O2  sensitivity. Mutants accumulate more toxic ions yet show decreased sensitivity to Li+. This decreased sensitivity is most likely due to an insensitivity to ethylene."
AT4G35970	"Encodes a microsomal ascorbate peroxidase APX5.  Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells.  Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms."
AT4G36220	Cyt P450; encodes ferulate 5-hydroxylase (F5H). Involved in lignin biosynthesis.
AT4G37170	pentatricopeptide (PPR) repeat-containing protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 10 plant structures; EXPRESSED DURING: 6 growth stages; CONTAINS InterPro DOMAIN/s: Pentatricopeptide repeat (InterPro:IPR002885); BEST Arabidopsis thaliana protein match is: pentatricopeptide (PPR) repeat-containing protein (TAIR:AT2G22070.1); Has 15266 Blast hits to 5209 proteins in 155 species: Archae - 0; Bacteria - 4; Metazoa - 21; Fungi - 77; Plants - 14856; Viruses - 0; Other Eukaryotes - 308 (source: NCBI BLink).
AT4G37310	member of CYP81H
AT4G37320	member of CYP81D
AT4G37330	member of CYP81D
AT4G37340	member of CYP81D
AT4G37360	member of CYP81D
AT4G37370	member of CYP81D
AT4G37380	pentatricopeptide (PPR) repeat-containing protein; INVOLVED IN: biological_process unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Pentatricopeptide repeat (InterPro:IPR002885); BEST Arabidopsis thaliana protein match is: pentatricopeptide (PPR) repeat-containing protein (TAIR:AT5G66520.1); Has 12196 Blast hits to 4889 proteins in 155 species: Archae - 0; Bacteria - 4; Metazoa - 51; Fungi - 49; Plants - 11888; Viruses - 0; Other Eukaryotes - 204 (source: NCBI BLink).
AT4G37400	member of CYP81F
AT4G37410	member of CYP81F
AT4G37680	heptahelical transmembrane protein HHP4
AT4G38320	heptahelical transmembrane protein HHP5
AT4G39480	member of CYP96A
AT4G39490	member of CYP96A
AT4G39500	member of CYP96A
AT4G39510	member of CYP96A
AT4G39680	"SAP domain-containing protein; FUNCTIONS IN: DNA binding, nucleic acid binding; INVOLVED IN: biological_process unknown; LOCATED IN: cytosol, nucleus, chloroplast; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: DNA-binding SAP (InterPro:IPR003034); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G26630.2); Has 10132 Blast hits to 6217 proteins in 537 species: Archae - 24; Bacteria - 931; Metazoa - 3852; Fungi - 1124; Plants - 2077; Viruses - 539; Other Eukaryotes - 1585 (source: NCBI BLink)."
AT4G40050	"signal transducer; FUNCTIONS IN: signal transducer activity; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Uncharacterised conserved protein UCP013022 (InterPro:IPR016607), Regulator of G protein signalling (InterPro:IPR000342); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G03570.1); Has 151 Blast hits to 147 proteins in 45 species: Archae - 0; Bacteria - 0; Metazoa - 99; Fungi - 0; Plants - 38; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink)."
AT5G02900	member of CYP96A
AT5G03800	Encodes a protein with a large central domain of 14 internal pentatricopeptide motifs (some degenerate) arranged in tandem.  Mutations in this locus result in embryo lethality.
AT5G04590	haem and 4Fe4S; A.thaliana gene encoding sulfite reductase.
AT5G04630	member of CYP77A
AT5G05200	"ABC1 family protein; FUNCTIONS IN: protein kinase activity, ATP binding; INVOLVED IN: protein amino acid phosphorylation; LOCATED IN: chloroplast, plastoglobule; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: ABC-1 (InterPro:IPR004147), Protein kinase, ATP binding site (InterPro:IPR017441), Protein kinase, core (InterPro:IPR000719), Protein kinase-like (InterPro:IPR011009); BEST Arabidopsis thaliana protein match is: ABC1 family protein (TAIR:AT4G31390.1); Has 7063 Blast hits to 7031 proteins in 1099 species: Archae - 67; Bacteria - 2625; Metazoa - 361; Fungi - 314; Plants - 339; Viruses - 14; Other Eukaryotes - 3343 (source: NCBI BLink)."
AT5G05680	nuclear pore complex protein-related; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 19 plant structures; EXPRESSED DURING: 7 growth stages; Has 361 Blast hits to 348 proteins in 84 species: Archae - 2; Bacteria - 20; Metazoa - 218; Fungi - 31; Plants - 27; Viruses - 0; Other Eukaryotes - 63 (source: NCBI BLink).
AT5G06900	member of CYP93D
AT5G06905	member of CYP712A
AT5G07990	Cyt P450; required for flavonoid 3' hydroxylase activity.
AT5G09600	"cyt b; mono-haem transmembrane; encodes one of the membrane anchor subunits of the mitochondrial respiratory complex II. The protein is encoded by the nuclear genome but is imported into the mitochondrion. There are two genes that encode this protein, the other is SDH3-2."
AT5G09970	member of CYP78A
AT5G10600	member of CYP81K
AT5G10610	member of CYP81K
AT5G13360	auxin-responsive GH3 family protein; INVOLVED IN: response to auxin stimulus; LOCATED IN: cellular_component unknown; CONTAINS InterPro DOMAIN/s: GH3 auxin-responsive promoter (InterPro:IPR004993); BEST Arabidopsis thaliana protein match is: auxin-responsive GH3 family protein (TAIR:AT5G13370.1); Has 924 Blast hits to 838 proteins in 123 species: Archae - 0; Bacteria - 280; Metazoa - 51; Fungi - 2; Plants - 219; Viruses - 0; Other Eukaryotes - 372 (source: NCBI BLink).
AT5G14400	member of CYP724A
AT5G16860	pentatricopeptide (PPR) repeat-containing protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; CONTAINS InterPro DOMAIN/s: Pentatricopeptide repeat (InterPro:IPR002885); BEST Arabidopsis thaliana protein match is: DOT4 (DEFECTIVELY ORGANIZED TRIBUTARIES 4) (TAIR:AT4G18750.1); Has 15987 Blast hits to 5189 proteins in 154 species: Archae - 0; Bacteria - 6; Metazoa - 79; Fungi - 64; Plants - 15493; Viruses - 0; Other Eukaryotes - 345 (source: NCBI BLink).
AT5G17510	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G03460.1); Has 22577 Blast hits to 10768 proteins in 507 species: Archae - 4; Bacteria - 485; Metazoa - 8864; Fungi - 2539; Plants - 1455; Viruses - 66; Other Eukaryotes - 9164 (source: NCBI BLink).
AT5G18750	"DNAJ heat shock N-terminal domain-containing protein; FUNCTIONS IN: unfolded protein binding, heat shock protein binding; INVOLVED IN: protein folding; LOCATED IN: cellular_component unknown; EXPRESSED IN: 19 plant structures; EXPRESSED DURING: 8 growth stages; CONTAINS InterPro DOMAIN/s: Molecular chaperone, heat shock protein, Hsp40, DnaJ (InterPro:IPR015609), Heat shock protein DnaJ, N-terminal (InterPro:IPR001623), Heat shock protein DnaJ (InterPro:IPR003095); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G18730.1); Has 14167 Blast hits to 13871 proteins in 1874 species: Archae - 99; Bacteria - 4629; Metazoa - 3025; Fungi - 1211; Plants - 1256; Viruses - 16; Other Eukaryotes - 3931 (source: NCBI BLink)."
AT5G20150	"SPX  DOMAIN GENE 1 (SPX1); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: cellular response to phosphate starvation, positive regulation of cellular response to phosphate starvation; LOCATED IN: nucleus; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 11 growth stages; CONTAINS InterPro DOMAIN/s: SPX, N-terminal (InterPro:IPR004331); BEST Arabidopsis thaliana protein match is: SPX2 (SPX DOMAIN GENE 2) (TAIR:AT2G26660.1); Has 758 Blast hits to 753 proteins in 146 species: Archae - 3; Bacteria - 4; Metazoa - 221; Fungi - 311; Plants - 167; Viruses - 0; Other Eukaryotes - 52 (source: NCBI BLink)."
AT5G20290	"40S ribosomal protein S8 (RPS8A); FUNCTIONS IN: structural constituent of ribosome; INVOLVED IN: translation, ribosome biogenesis; LOCATED IN: in 8 components; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Ribosomal protein S8e (InterPro:IPR001047), Ribosomal protein S8e, conserved site (InterPro:IPR018283); BEST Arabidopsis thaliana protein match is: 40S ribosomal protein S8 (RPS8B) (TAIR:AT5G59240.1); Has 801 Blast hits to 797 proteins in 322 species: Archae - 165; Bacteria - 0; Metazoa - 295; Fungi - 110; Plants - 75; Viruses - 0; Other Eukaryotes - 156 (source: NCBI BLink)."
AT5G20360	"octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein; FUNCTIONS IN: binding; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Octicosapeptide/Phox/Bem1p (InterPro:IPR000270), Tetratricopeptide TPR-1 (InterPro:IPR001440), Tetratricopeptide-like helical (InterPro:IPR011990), Tetratricopeptide region (InterPro:IPR013026); BEST Arabidopsis thaliana protein match is: binding (TAIR:AT2G25290.2); Has 4210 Blast hits to 3464 proteins in 255 species: Archae - 13; Bacteria - 127; Metazoa - 2399; Fungi - 517; Plants - 482; Viruses - 2; Other Eukaryotes - 670 (source: NCBI BLink)."
AT5G22430	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: anchored to membrane; EXPRESSED IN: 13 plant structures; EXPRESSED DURING: 6 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G27385.1); Has 15 Blast hits to 15 proteins in 5 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 15; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
AT5G23980	"Encodes a ferric chelate reductase that is expressed at low levels in roots,shoots and cotyledons, but not flowers. Its transcription is regulated by FIT1."
AT5G24340	"3'-5' exonuclease domain-containing protein; FUNCTIONS IN: 3'-5' exonuclease activity, nucleic acid binding; INVOLVED IN: nucleobase, nucleoside, nucleotide and nucleic acid metabolic process; LOCATED IN: intracellular; EXPRESSED IN: 8 plant structures; EXPRESSED DURING: 6 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF82 (InterPro:IPR002782), Polynucleotidyl transferase, Ribonuclease H fold (InterPro:IPR012337), 3&apos;-5&apos; exonuclease (InterPro:IPR002562); BEST Arabidopsis thaliana protein match is: 3'-5' exonuclease domain-containing protein (TAIR:AT1G56310.1); Has 1357 Blast hits to 1334 proteins in 434 species: Archae - 55; Bacteria - 507; Metazoa - 272; Fungi - 104; Plants - 81; Viruses - 0; Other Eukaryotes - 338 (source: NCBI BLink)."
AT5G24900	member of CYP714A
AT5G24910	member of CYP714A
AT5G25102	unknown protein; Has 0 Blast hits to 0 proteins in 0 species (source: NCBI BLink).
AT5G28820	"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: leaf whorl, cauline leaf; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G27260.1); Has 16 Blast hits to 16 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 16; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink)."
AT5G32470	"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Haem oxygenase-like, multi-helical (InterPro:IPR016084), TENA/THI-4 protein/Coenzyme PQQ biosynthesis protein C (InterPro:IPR004305); Has 1039 Blast hits to 1039 proteins in 384 species: Archae - 43; Bacteria - 698; Metazoa - 2; Fungi - 110; Plants - 26; Viruses - 0; Other Eukaryotes - 160 (source: NCBI BLink)."
